0.384 2.17746 0.526052 0.161175 1.58684 -0.0966051 -0.0979363 -2.84636 1.9035 6.09588 -3.08831
0.389 2.20956 0.534751 0.161394 1.6116 -0.098182 -0.0995435 -2.92465 1.92903 6.25535 -3.16926
0.394 2.24166 0.543459 0.161612 1.63635 -0.0997654 -0.101158 -3.00398 1.95456 6.41689 -3.25126
0.399 2.27376 0.552177 0.161828 1.66111 -0.101355 -0.102779 -3.08434 1.98008 6.58051 -3.3343
0.404 2.30587 0.560904 0.162042 1.68588 -0.102952 -0.104406 -3.16574 2.0056 6.74621 -3.41839
0.409 2.33799 0.569642 0.162254 1.71065 -0.104554 -0.106041 -3.24816 2.03111 6.91399 -3.50353
0.414 2.37011 0.578389 0.162464 1.73542 -0.106163 -0.107682 -3.33162 2.05662 7.08384 -3.58971
0.419 2.40224 0.587148 0.162673 1.76019 -0.107778 -0.10933 -3.41611 2.08212 7.25577 -3.67694
0.424 2.43437 0.595918 0.162879 1.78497 -0.1094 -0.110984 -3.50163 2.10762 7.42978 -3.76522
0.429 2.46651 0.6047 0.163085 1.80976 -0.111027 -0.112645 -3.58819 2.13311 7.60586 -3.85455
0.434 2.49866 0.613493 0.163289 1.83454 -0.112661 -0.114312 -3.67577 2.1586 7.78403 -3.94492
0.439 2.53082 0.622298 0.163491 1.85933 -0.1143 -0.115985 -3.76439 2.18408 7.96427 -4.03634
0.444 2.56299 0.631116 0.163692 1.88413 -0.115946 -0.117665 -3.85404 2.20956 8.14659 -4.12881
0.449 2.59516 0.639947 0.163891 1.90892 -0.117597 -0.119351 -3.94473 2.23503 8.33099 -4.22232
0.454 2.62735 0.648791 0.164089 1.93372 -0.119254 -0.121043 -4.03644 2.2605 8.51747 -4.31688
0.459 2.65954 0.657648 0.164286 1.95852 -0.120917 -0.122742 -4.12919 2.28596 8.70603 -4.41249
0.464 2.69174 0.666519 0.164481 1.98333 -0.122585 -0.124446 -4.22297 2.31142 8.89666 -4.50915
